Siruta,Localitate,Judet,procent
44818,Municipiul Buzau,bz,30.64810883650527
149682,Panaci,sv,30.646022423918847
42003,Tarlungeni,bv,30.640493267899835
2988,Berghin,ab,30.630068621334996
67470,Finta,db,30.617807389460932
118931,Rastolita,ms,30.617786829599456
98505,Popricani,is,30.615861763402748
166869,Voinesti,vs,30.615216599927194
21720,Casin,bc,30.608537693006358
148006,Oras Dolhasca,sv,30.588761032286897
153106,Izvoarele,tr,30.57356608478803
100273,Bals,is,30.57347670250896
55623,Alunis,cj,30.564430244941427
87291,Municipiul Brad,hd,30.563412583135847
124493,Tarcau,nt,30.54481546572935
119894,Oras Ungheni,ms,30.542609853528628
53675,Racasdia,cs,30.528255528255528
115236,Atintis,ms,30.51839464882943
49643,Tisau,bz,30.505753278030507
12144,Sagu,ar,30.504520268299796
42058,Teliu,bv,30.501692828562636
149780,Partestii De Jos,sv,30.489389346037246
77224,Smardan,gl,30.487033523086655
42307,Voila,bv,30.485436893203882
4366,Galda De Jos,ab,30.48084759576202
4927,Ighiu,ab,30.480056477232615
96254,Ciurea,is,30.478997789240974
7865,Sona,ab,30.47222222222222
147205,Breaza,sv,30.46875
109096,Sisesti,mm,30.453131941359395
23948,Orbeni,bc,30.44947617438324
16757,Leordeni,ag,30.449141347424042
93539,Dragos Voda,cl,30.446549391069013
146539,Municipiul Falticeni,sv,30.445650900285123
164829,Malusteni,vs,30.442374854481955
110116,Oras Strehaia,mh,30.437680515441013
69615,Vulcana-Bai,db,30.42763157894737
34155,Parva,bn,30.409963674104826
50228,Vintila Voda,bz,30.40339702760085
121055,Oras Targu Neamt,nt,30.40237645152579
125962,Brastavatu,ot,30.399769916594767
108945,Sapanta,mm,30.38842345773039
179249,Chiajna,if,30.38617047611189
116171,Coroisanmartin,ms,30.385288966725042
34333,Rodna,bn,30.379746835443036
121876,Bozieni,nt,30.373406193078324
121607,Bodesti,nt,30.362694300518136
20965,Oras Targu Ocna,bc,30.361238532110093
119527,Sanpetru De Campie,ms,30.36036036036036
136483,Municipiul Satu Mare,sm,30.35854725846458
146502,Municipiul Campulung Moldovenesc,sv,30.351271846340197
138574,Piscolt,sm,30.349877949552482
179935,Persinari,db,30.336097773897862
104546,Peris,if,30.33261625020685
153605,Plosca,tr,30.32006920415225
95239,Rediu,is,30.317769130998702
108598,Repedea,mm,30.31045751633987
66198,Baleni,db,30.305275637225844
75711,Branistea,gl,30.2880658436214
117319,Gurghiu,ms,30.27953478881861
156473,Costeiu,tm,30.272324255858138
30568,Popesti,bh,30.27162819908934
147358,Oras Brosteni,sv,30.257186081694403
163618,Dranceni,vs,30.23872679045093
46377,Cochirleanca,bz,30.229858370095194
131256,Municipiul Campina,ph,30.222958918356735
92658,Municipiul Slobozia,il,30.21618080576482
166235,Tacuta,vs,30.214344600164882
77812,Municipiul Targu Jiu,gj,30.201437002822683
158653,Sanandrei,tm,30.198019801980198
11502,Olari,ar,30.198019801980198
107920,Cupseni,mm,30.192034139402562
162924,Bunesti-Averesti,vs,30.17721518987342
99478,Tatarusi,is,30.173775671406002
135896,Tomsani,ph,30.14313780522032
66697,Cojasca,db,30.137469157560805
156767,Dumbrava,tm,30.129637907912382
60687,Oras Ovidiu,ct,30.121319836179584
157424,Jebel,tm,30.118110236220474
61256,Ciobanu,ct,30.107142857142858
17049,Malureni,ag,30.104786179552534
15064,Caldararu,ag,30.10342950462711
155760,Becicherecu Mic,tm,30.103168754605747
145792,Sura Mica,sb,30.097451274362818
20607,Gura Vaii,bc,30.08130081300813
9690,Oras Sebis,ar,30.0776074200265
18162,Popesti,ag,30.070830650354154
150114,Rasca,sv,30.063913470993118
133214,Filipestii De Targ,ph,30.0609756097561
124117,Oras Roznov,nt,30.057803468208093
44060,Stancuta,br,30.057183702644746
103130,Ganeasa,if,30.04637539663168
44202,Traian,br,30.041462495288354
151488,Fantana Mare,sv,30.028063610851262
66330,Bezdead,db,30.027173913043477
70940,Barca,dj,30.02560819462228
40241,Municipiul Codlea,bv,30.021090978813152
64345,Ghidfalau,cv,30.014091122592767
137032,Berveni,sm,30.013831258644537
19249,Tigveni,ag,30.0
150891,Valea Moldovei,sv,29.996718083360683
164749,Lunca Banului,vs,29.993065187239946
115959,Ceuasu De Campie,ms,29.98968008255934
136642,Oras Tasnad,sm,29.981402763018068
73996,Sadova,dj,29.98065764023211
155911,Biled,tm,29.97934493951018
145202,Orlat,sb,29.977029096477796
12055,Sintea Mare,ar,29.976813514408743
60598,2020-08-23 00:00:00,ct,29.970513900589722
83525,Oras Cristuru Secuiesc,hr,29.968275549512803
9459,Oras Chisineu-Cris,ar,29.9567357899448
73567,Ostroveni,dj,29.956286963229623
92907,Balaciu,il,29.95049504950495
151978,Oras Zimnicea,tr,29.944851428101078
104083,Luica,cl,29.940119760479043
156801,Oras Faget,tm,29.938013067515495
102213,Cornetu,if,29.936432260627733
137443,Craidorolt,sm,29.909365558912388
120316,Voivodeni,ms,29.897610921501705
101957,Ciorogarla,if,29.894608836643698
13668,Oras Costesti,ag,29.891873038018836
1874,Municipiul Sebes,ab,29.890244368809515
147713,Carlibaba,sv,29.879211697393515
63152,Lumina,ct,29.87765614938828
43242,Gemenele,br,29.873772791023843
139740,Oras Cehu Silvaniei,sj,29.857895577199425
110820,Breznita-Ocol,mh,29.836264402668284
55446,Oras Huedin,cj,29.82992293382939
41033,Halchiu,bv,29.82412682685162
58623,Mociu,cj,29.806598407281
29724,Ineu,bh,29.805797917253024
108348,Moisei,mm,29.805194805194805
68716,Runcu,db,29.8005698005698
75221,Draganesti,gl,29.797703663203936
114355,Cristesti,ms,29.79149959903769
44355,Unirea,br,29.7838692672641
62985,Targusor,ct,29.77913175932978
135164,Scorteni,ph,29.775280898876403
116395,Cucerdea,ms,29.768270944741534
96717,Dagata,is,29.765886287625417
51804,Carasova,cs,29.755706848217862
125098,Dochia,nt,29.755366949575638
13622,Municipiul Curtea De Arges,ag,29.749717658202485
93646,Giurgeni,il,29.727352682497802
175466,Brosteni,vn,29.721199368753286
38321,Mileanca,bt,29.720616570327554
38492,Paltinis,bt,29.71506105834464
38456,Nicseni,bt,29.714285714285715
52990,Gradinari,cs,29.70838396111786
145827,Oras Talmaciu,sb,29.65998785670917
166985,Vulturesti,vs,29.65909090909091
147241,Brodina,sv,29.65653896961691
130026,Vladila,ot,29.636363636363637
94456,Sfantu Gheorghe,il,29.632107023411372
125418,Oras Bals,ot,29.620671346823197
15108,Calinesti,ag,29.60204535349044
59283,Sacuieu,cj,29.597946963216426
132315,Banesti,ph,29.596129575094658
64130,Catalina,cv,29.595588235294116
42682,Municipiul Braila,br,29.594453582356167
159614,Municipiul Tulcea,tl,29.59012108453311
120726,Municipiul Piatra-Neamt,nt,29.570047535117236
12920,Frumuseni,ar,29.56409149762624
17575,Mozaceni,ag,29.556354916067146
65342,Municipiul Targoviste,db,29.555573223087933
163324,Deleni,vs,29.544235924932977
121938,Brusturi,nt,29.541169076052796
130712,Brazi,ph,29.529717253317944
94535,Suditi,il,29.520958083832337
35090,Tiha Bargaului,bn,29.51936174352987
118575,Ogra,ms,29.51086956521739
40606,Bod,bv,29.502179398944712
25825,Targu Trotus,bc,29.49350067234424
44560,Cazasu,br,29.48885976408912
143959,Arpasu De Jos,sb,29.479768786127167
179383,Jilava,if,29.46654403311106
76996,Piscu,gl,29.464732366183092
33382,Josenii Bargaului,bn,29.459012520670917
148097,Dolhesti,sv,29.456847717427525
144615,Hoghilag,sb,29.450190528034838
120478,Chibed,ms,29.43820224719101
39658,Viisoara,bt,29.43548387096774
2915,Oras Baia De Aries,ab,29.434756464221287
162327,Bacani,vs,29.434613724643935
36532,Concesti,bt,29.43189596167009
60721,Tuzla,ct,29.43027492547201
51699,Buchin,cs,29.42907592701589
130981,Oras Baicoi,ph,29.426307448494452
165817,Rosiesti,vs,29.425742574257427
4482,Garbova,ab,29.404617253948967
177557,Ruginesti,vn,29.38235294117647
157004,Foeni,tm,29.366736256089073
39967,Candesti,bt,29.365558912386707
126718,Dobrosloveni,ot,29.362696029362695
123102,Ion Creanga,nt,29.34080137871607
99058,Sinesti,is,29.339622641509433
167473,Municipiul Ramnicu Valcea,vl,29.338383630449997
177352,Pufesti,vn,29.336124401913874
100754,Adancata,il,29.336078229541947
177405,Racoasa,vn,29.334916864608076
43625,Mircea Voda,br,29.33177933177933
148328,Dragoiesti,sv,29.328953542937587
97811,Mircesti,is,29.322580645161292
175885,Cotesti,vn,29.321608040201006
151549,Hartop,sv,29.313725490196077
41738,Recea,bv,29.309035687167807
24837,Rachitoasa,bc,29.298294660329887
18858,Stoenesti,ag,29.29408402400686
151157,Vulturesti,sv,29.29036929761043
124849,Urecheni,nt,29.25857843137255
65921,Oras Pucioasa,db,29.252731477789297
69250,Vacaresti,db,29.251059821008006
93995,Mihail Kogalniceanu,il,29.24812030075188
40438,Municipiul Sacele,bv,29.24737435040157
159213,Varias,tm,29.241535842632874
135850,Tinosu,ph,29.23946557040082
125347,Municipiul Slatina,ot,29.23212450447805
41667,Prejmer,bv,29.228011778261425
55384,Municipiul Gherla,cj,29.222534315544014
26877,Municipiul Marghita,bh,29.22104684709438
138164,Micula,sm,29.21383647798742
25629,Strugari,bc,29.207161125319693
21123,Asau,bc,29.19499105545617
65841,Municipiul Moreni,db,29.184367034834324
162791,Bogdanita,vs,29.17748917748918
150418,Sucevita,sv,29.166666666666668
108400,Ocna Sugatag,mm,29.12230215827338
93931,Lupsanu,cl,29.119732999582812
47186,Lopatari,bz,29.115693813351974
41177,Hoghiz,bv,29.08124525436598
108017,Oras Dragomiresti,mm,29.079415250888978
11584,Oras Pecica,ar,29.07239819004525
36426,Broscauti,bt,29.071867100036116
71698,Cerat,dj,29.07049282595134
134853,Provita De Jos,ph,29.039422543031648
77475,Valea Marului,gl,29.03553299492386
125846,Barza,ot,29.015784586815226
134096,Maneciu,ph,29.01536312849162
87059,Municipiul Lupeni,hd,29.014649622095735
105026,Sinesti,il,29.00473933649289
56327,Buza,cj,29.0
158181,Pischia,tm,28.998891762098264
127019,Farcasele,ot,28.996378685980343
10872,Ghioroc,ar,28.99050905953408
161231,Sfantu Gheorghe,tl,28.985507246376812
129040,Sprancenata,ot,28.98172323759791
117827,Oras Iernut,ms,28.980115458627324
52650,Doclin,cs,28.980099502487562
131577,Oras Slanic,ph,28.97775876817793
134899,Provita De Sus,ph,28.974831184775937
158010,Ortisoara,tm,28.969210174029453
9262,Municipiul Arad,ar,28.96333565127282
150258,Slatina,sv,28.95761741122566
77313,Tudor Vladimirescu,gl,28.95473635090994
36006,Municipiul Dorohoi,bt,28.9440641581271
87424,Oras Calan,hd,28.93980150264354
161561,Valea Teilor,tl,28.93579595426561
95159,Holboca,is,28.93572520312123
144535,Cartisoara,sb,28.933092224231466
14940,Buzoesti,ag,28.927789934354486
147580,Calafindesti,sv,28.91725352112676
163379,Delesti,vs,28.90403180011357
168602,Oras Berbesti,vl,28.892930211411684
79308,Oras Bumbesti-Jiu,gj,28.88364584626847
106318,Municipiul Baia Mare,mm,28.879483741200133
64602,Ojdula,cv,28.873949579831933
164936,Muntenii De Jos,vs,28.866554997208265
168452,Oras Balcesti,vl,28.846153846153847
158966,Topolovatu Mare,tm,28.846153846153847
122953,Hangu,nt,28.843710292249046
175938,Dumbraveni,vn,28.837209302325583
102749,Oras Fierbinti-Targ,il,28.831725616291532
35731,Municipiul Botosani,bt,28.825742513687945
11352,Iratosu,ar,28.82380288238029
92569,Municipiul Calarasi,cl,28.81835889545447
125542,Oras Corabia,ot,28.791177916695933
105829,Vasilati,cl,28.790246952172556
106648,Vadu Izei,mm,28.789126853377265
37100,Dobarceni,bt,28.778054862842893
69063,Valea Lunga,db,28.77130501144747
137611,Doba,sm,28.755186721991702
97189,Gorban,is,28.75
43180,Galbenu,br,28.74896437448219
129585,Tufeni,ot,28.745890089243776
40820,Cincu,bv,28.74289324068225
36453,Oras Bucecea,bt,28.74265038444143
18028,Poiana Lacului,ag,28.740232513817418
146931,Oras Milisauti,sv,28.73873873873874
64265,Dobarlau,cv,28.733674048835887
128864,Seaca,ot,28.72570194384449
58721,Moldovenesti,cj,28.709557456303457
37217,Durnesti,bt,28.69851729818781
151530,Balaceana,sv,28.678304239401495
24524,Podu Turcului,bc,28.670967741935485
65139,Micfalau,cv,28.668941979522184
83491,Oras Borsec,hr,28.665207877461707
123521,Pipirig,nt,28.656924147529576
132404,Brebu,ph,28.653683319221
70352,Municipiul Calafat,dj,28.652337086318663
68324,Ocnita,db,28.648190045248867
50326,Viperesti,bz,28.643410852713178
12224,Sepreus,ar,28.637627432808156
22576,Filipesti,bc,28.63673030384512
24999,Rosiori,bc,28.63662293211637
61069,Oras Baneasa,ct,28.625058657907086
109005,Stramtura,mm,28.614660390047074
21338,Beresti-Tazlau,bc,28.614043139054612
38982,Suharau,bt,28.607523862998317
131899,Adunati,ph,28.588661037394452
132075,Aricestii Rahtivani,ph,28.582134292565947
136526,Municipiul Carei,sm,28.58123682016576
143735,Oras Cisnadie,sb,28.58079483558604
136713,Acas,sm,28.564981949458485
79497,Capreni,gj,28.562980484920164
47159,Largu,bz,28.548256285482562
21418,Berzunti,bc,28.544015351403214
25068,Sascut,bc,28.528301886792452
67121,Costestii Din Vale,db,28.523738872403563
165899,Solesti,vs,28.521859819569745
133964,Lipanesti,ph,28.514245349658584
120968,Oras Bicaz,nt,28.49949647532729
40394,Oras Rupea,bv,28.47585197574744
39122,Sendriceni,bt,28.47457627118644
146708,Oras Solca,sv,28.46079380445305
122132,Costisa,nt,28.45360824742268
143619,Municipiul Medias,sb,28.44474190579771
17334,Mioarele,ag,28.44175491679274
167909,Oras Calimanesti,vl,28.431777502409474
146655,Oras Siret,sv,28.41699801192843
93156,Ciulnita,il,28.41670964414647
146370,Oras Salcea,sv,28.414892292367078
179800,Maia,il,28.409947249434815
179873,Agris,sm,28.407026044821322
48842,Puiesti,bz,28.404401650618983
147072,Boroaia,sv,28.39989558861916
153507,Orbeasca,tr,28.392797599199735
87638,Municipiul Orastie,hd,28.389313823301187
68529,Produlesti,db,28.379360465116278
114710,Oras Ludus,ms,28.36467873872614
9574,Oras Lipova,ar,28.360918312867057
62440,Nicolae Balcescu,ct,28.347906120570638
44435,Victoria,br,28.339661719019677
100326,Harmanesti,is,28.319919517102615
150935,Vama,sv,28.317870108914885
165979,Stanilesti,vs,28.314819191680453
175260,Boghesti,vn,28.29391891891892
144054,Oras Avrig,sb,28.285366842318606
22166,Oras Darmanesti,bc,28.283992199964544
92587,Modelu,cl,28.283820279891973
37672,Hiliseu-Horia,bt,28.25348924933987
22718,Ghimes-Faget,bc,28.2475326753801
43331,Oras Ianca,br,28.24557421697685
108874,Sacel,mm,28.238719068413392
63447,Oras Baraolt,cv,28.233584357246663
41284,Jibert,bv,28.220858895705522
119590,Solovastru,ms,28.216989066442387
152760,Dobrotesti,tr,28.215411057003724
120860,Municipiul Roman,nt,28.200607478266942
60507,Oras Navodari,ct,28.184545064990715
43867,Salcia Tudor,br,28.18137493905412
61005,Aliman,ct,28.169663439372982
18670,Schitu Golesti,ag,28.163862472567665
36952,Cristinesti,bt,28.16254416961131
51500,Berzovia,cs,28.15748031496063
87219,Oras Aninoasa,hd,28.153762858689767
123228,Moldoveni,nt,28.1524926686217
92872,Andrasesti,il,28.146853146853147
56425,Calarasi,cj,28.143418467583498
50102,Vernesti,bz,28.13794947199572
121340,Bicazu Ardelean,nt,28.132081579799287
162595,Bogdana,vs,28.130217028380635
157683,Masloc,tm,28.1203007518797
163137,Costesti,vs,28.117913832199548
76040,Cosmesti,gl,28.113619810633647
138208,Moftin,sm,28.109172763083848
108455,Petrova,mm,28.105906313645622
177842,Suraia,vn,28.105111886676248
102543,1 Decembrie,if,28.09941955648162
120771,Dumbrava Rosie,nt,28.098124911884955
146263,Municipiul Suceava,sv,28.09076682316119
20876,Municipiul Moinesti,bc,28.086921202274574
116046,Chetani,ms,28.074473297403234
9397,Vladimirescu,ar,28.053989407141636
61121,Castelu,ct,28.050559066601846
65609,Oras Fieni,db,28.044922492881998
65869,Iedera,db,28.036790358388835
44140,Sutesti,br,28.033946251768032
75098,Municipiul Galati,gl,28.021553570335925
108106,Farcasa,mm,28.016979987871437
132342,Bertea,ph,28.012643224022124
76674,Liesti,gl,28.005418218760582
160305,Daeni,tl,28.004956629491947
54350,Tarnova,cs,28.00289435600579
63740,Municipiul Targu Secuiesc,cv,27.994886778670562
155528,Oras Sannicolau Mare,tm,27.975481014813553
160387,Frecatei,tl,27.968960863697706
43493,Marasu,br,27.959465684016582
56210,Bontida,cj,27.94156013566397
133161,Filipestii De Padure,ph,27.931283037001442
165069,Oltenesti,vs,27.91485244315433
43073,Dudesti,br,27.911079745942132
167794,Oras Brezoi,vl,27.90819901892081
99165,Stolniceni-Prajescu,is,27.904827904827904
124331,Stanita,nt,27.90107799619531
41248,Homorod,bv,27.89764174611139
103407,Gradinari,gr,27.887114741923504
37618,Hanesti,bt,27.88697788697789
43466,Jirlau,br,27.883447996762445
103014,Fundeni,cl,27.88196359624931
150070,Radaseni,sv,27.87950383933845
67522,Glodeni,db,27.875072971395213
105936,Vidra,if,27.867259094695918
1213,Municipiul Aiud,ab,27.866779089376053
98051,Miroslovesti,is,27.840092033362094
59416,Sic,cj,27.817622950819672
157246,Giarmata,tm,27.817242492734906
179347,Glina,if,27.813317824949113
125061,Zanesti,nt,27.81112444977991
63278,Horia,ct,27.79552715654952
85528,Sarmas,hr,27.79333955804544
131835,Gura Vitioarei,ph,27.79161477791615
149539,Moldovita,sv,27.785782901056677
160911,Murighiol,tl,27.771911298838436
93487,Dragalina,cl,27.762762762762762
56666,Caseiu,cj,27.760169043845746
123601,Pangarati,nt,27.757766771724448
98168,Mogosesti-Siret,is,27.756410256410255
95060,Municipiul Iasi,is,27.750877598802152
61871,Independenta,ct,27.748917748917748
76157,Cudalbi,gl,27.74235736472127
131933,Albesti-Paleologu,ph,27.731643356643357
93209,Cocora,il,27.720364741641337
159767,Oras Sulina,tl,27.71771771771772
128613,Scarisoara,ot,27.716933445661333
61513,Corbu,ct,27.716657016020072
166770,Vinderei,vs,27.71355170199101
149101,Horodnic De Jos,sv,27.708437343984023
16739,Izvoru,ag,27.70682953914492
13490,Municipiul Campulung,ag,27.70183826004983
123371,Pastraveni,nt,27.690769743418862
38376,Mitoc,bt,27.68192048012003
151585,Poieni-Solca,sv,27.68065268065268
21454,Barsanesti,bc,27.675473712303177
20466,Margineni,bc,27.65215299494828
139811,Oras Jibou,sj,27.63722126929674
18741,Slobozia,ag,27.629139072847682
150294,Straja,sv,27.62491745542593
94429,Scanteia,il,27.622492601118054
103513,Gruiu,if,27.611940298507463
123424,Petricani,nt,27.599486521181003
104485,Ogrezeni,gr,27.59170653907496
96147,Ceplenita,is,27.584152517128388
160458,Grindu,tl,27.576853526220614
102794,Floresti-Stoenesti,gr,27.573115860517436
142676,Sanmihaiu Almasului,sj,27.562111801242235
118637,Papiu Ilarian,ms,27.551020408163264
161856,Oras Negresti,vs,27.541843617287036
38161,Mihaileni,bt,27.539720751083294
39738,Vladeni,bt,27.529232333502797
12242,Sicula,ar,27.517934002869442
159963,Casimcea,tl,27.51031636863824
25521,Stanisesti,bc,27.49776319713689
147054,Bogdanesti,sv,27.48394986242739
117042,Ghindari,ms,27.47380675203725
150221,Siminicea,sv,27.46419545071609
167268,Ciocani,vs,27.45098039215686
102473,Dascalu,if,27.448559670781894
37280,Oras Flamanzi,bt,27.447850148999574
63688,Sita Buzaului,cv,27.44429882044561
179882,Ciumesti,sm,27.419354838709676
157362,Jamu Mare,tm,27.417380660954713
34645,Sieu,bn,27.4172754619682
26289,Zemes,bc,27.404343329886245
158314,Oras Recas,tm,27.37770052148001
100086,Vanatori,is,27.36899266901982
121242,Baltatesti,nt,27.36289381563594
15901,Cosesti,ag,27.358490566037737
176686,Mera,vn,27.354678271681692
31716,Tileagd,bh,27.32338666187309
131103,Oras Breaza,ph,27.319173782935554
151790,Municipiul Alexandria,tr,27.319150995909872
109773,Municipiul Drobeta-Turnu Severin,mh,27.303966450766953
63580,Oras Intorsura Buzaului,cv,27.302319273023194
12206,Seitin,ar,27.302231237322516
153696,Poeni,tr,27.300748568912372
77331,Tulucesti,gl,27.298311444652906
146584,Oras Gura Humorului,sv,27.286104687828463
148382,Draguseni,sv,27.237542331881954
102703,Dridu,il,27.220956719817767
96593,Cozmesti,is,27.210261108566193
128560,Rotunda,ot,27.206880941602535
77402,Umbraresti,gl,27.206132879045995
165719,Rebricea,vs,27.19970792259949
55473,Aghiresu,cj,27.182866556836903
94376,Saveni,il,27.178571428571427
162381,Bacesti,vs,27.17391304347826
37057,Dangeni,bt,27.162426614481408
48138,Padina,bz,27.150623600895425
49545,Smeeni,bz,27.14150047483381
86990,Municipiul Petrosani,hd,27.138086249455498
161384,Topolog,tl,27.128263337116913
134942,Puchenii Mari,ph,27.122063697939183
138039,Oras Livada,sm,27.11775043936731
134050,Magureni,ph,27.109583810614737
115389,Band,ms,27.1049357113231
132226,Balta Doamnei,ph,27.09744658676394
23975,Palanca,bc,27.095375722543352
98113,Mogosesti,is,27.083854818523154
24711,Racova,bc,27.081922816519974
6930,Rosia De Secas,ab,27.079934747145188
20297,Municipiul Bacau,bc,27.079048256556927
101840,Ciocanesti,db,27.07820954254796
105794,Valea Macrisului,il,27.07554225878833
136802,Apa,sm,27.07362534948742
161482,Valea Nucarilor,tl,27.071629213483146
63072,Topraisar,ct,27.065699314792422
40928,Dumbravita,bv,27.044952100221074
43563,Maxineni,br,27.01171137136381
93600,Gheorghe Doja,il,27.006960556844547
61826,Ghindaresti,ct,26.996370235934663
72953,Lipovu,dj,26.990208599404003
41818,Sercaia,bv,26.987632508833922
148453,Fantanele,sv,26.978998384491113
43787,Romanu,br,26.939058171745152
147660,Ilisesti,sv,26.934984520123837
154585,Tatarastii De Jos,tr,26.91559704395177
118799,Petelea,ms,26.909254267744835
51207,Oras Otelu Rosu,cs,26.90605017215937
131620,Oras Urlati,ph,26.883229009281244
15652,Cocu,ag,26.88053097345133
133795,Izvoarele,ph,26.87158212332642
51449,Berzasca,cs,26.86635944700461
43313,Gropeni,br,26.865671641791046
63189,Tortoman,ct,26.835964310226494
9654,Oras Pancota,ar,26.83496961196821
96888,Dobrovat,is,26.834493840385644
143487,Cristian,sb,26.833477135461603
57742,Frata,cj,26.818469323213158
174860,Municipiul Adjud,vn,26.81279548105851
161543,Vacareni,tl,26.810392482034274
20563,Municipiul Onesti,bc,26.789490999671006
124723,Trifesti,nt,26.78787878787879
179711,Vladeni,db,26.785714285714285
132681,Ciorani,ph,26.78333650370934
86810,Municipiul Hunedoara,hd,26.783119854377848
24631,Poduri,bc,26.781857451403887
64639,Ozun,cv,26.78093197643278
68048,Matasaru,db,26.767676767676768
107270,Bistra,mm,26.758832565284177
25148,Sanduleni,bc,26.75281825680506
14049,Arefu,ag,26.739356178608514
58008,Iara,cj,26.730236850199937
21007,Agas,bc,26.727642276422763
176150,Fitionesti,vn,26.71648762260626
76585,Independenta,gl,26.712856043110083
56844,Ceanu Mare,cj,26.712759270898808
63777,Aita Mare,cv,26.701183431952664
159035,Tormac,tm,26.675257731958762
117426,Hodac,ms,26.675062972292192
122828,Garcina,nt,26.668358284699316
158564,Sacalaz,tm,26.661867050635948
171272,Maldaresti,vl,26.629766297662975
167981,Municipiul Dragasani,vl,26.629400570884872
178901,Popesti,vn,26.62912308930008
167320,Puscasi,vs,26.616746085772636
174922,Oras Marasesti,vn,26.610644257703083
136134,Varbilau,ph,26.59808963997061
87139,Oras Uricani,hd,26.562296151337247
138663,Sanislau,sm,26.55310621242485
159428,Iecea Mare,tm,26.550647032574744
65099,Valea Mare,cv,26.550598476605007
166182,Tanacu,vs,26.54924983692107
17101,Merisani,ag,26.54303902574038
55277,Mihai Viteazu,cj,26.534733441033925
33621,Maieru,bn,26.53290529695024
108614,Rona De Jos,mm,26.517383618149676
146995,Balcauti,sv,26.50968477022408
160993,Nalbant,tl,26.50602409638554
60776,Oras Cernavoda,ct,26.501048767697956
136241,Cocorastii Colt,ph,26.495726495726494
159687,Oras Isaccea,tl,26.495315877972615
36131,Albesti,bt,26.480908152734777
92836,Oras Amara,il,26.44805393809378
135618,Stefesti,ph,26.43617021276596
50889,Oras Anina,cs,26.43456722168708
108632,Rona De Sus,mm,26.427801724137932
160877,Mihail Kogalniceanu,tl,26.418026418026418
155350,Municipiul Lugoj,tm,26.416653752776487
83936,Bilbor,hr,26.41509433962264
33729,Magura Ilvei,bn,26.408450704225352
159339,Voiteg,tm,26.40671273445212
43732,Ramnicelu,br,26.406649616368288
163789,Epureni,vs,26.386554621848738
138084,Mediesu Aurit,sm,26.380032792858444
98373,Oras Podu Iloaiei,is,26.3768115942029
148426,Dumbraveni,sv,26.371511068334936
136198,Valcanesti,ph,26.356841078973027
38679,Rauseni,bt,26.34170359428853
104270,Movilita,il,26.337448559670783
94312,Roseti,cl,26.325301204819276
130892,Targsoru Vechi,ph,26.31336935279917
138538,Pir,sm,26.311541565778853
159883,C.a. Rosetti,tl,26.307448494453247
159455,Saravale,tm,26.30098452883263
22460,Faraoani,bc,26.294370336875424
107001,Ardusat,mm,26.28676470588235
28665,Ciumeghiu,bh,26.28336755646817
151683,Municipiul Turnu Magurele,tr,26.270378078390564
55259,Municipiul Turda,cj,26.255411255411257
65121,Bixad,cv,26.236559139784948
99780,Tibanesti,is,26.220384798855143
161794,Municipiul Barlad,vs,26.217605780587785
178180,Tifesti,vn,26.214285714285715
95293,Tomesti,is,26.191718858733473
108222,Lapus,mm,26.167907921462422
22834,Glavanesti,bc,26.146788990825687
106817,Oras Targu Lapus,mm,26.14299153339605
134648,Posesti,ph,26.137091607943624
62538,Ostrov,ct,26.12869745718734
42842,Bertestii De Jos,br,26.12093788564377
21196,Balcani,bc,26.117901903140957
94045,Milosesti,il,26.114965312190286
164133,Grivita,vs,26.10665737190659
63802,Batani,cv,26.09185686108763
24187,Pancesti,bc,26.089517078916373
62672,Pecineaga,ct,26.082089552238806
144508,Carta,sb,26.073298429319372
151479,Horodnic De Sus,sv,26.051459673428994
149502,Moldova-Sulita,sv,26.042334830019243
162014,Albesti,vs,26.03201347935973
151512,Hantesti,sv,26.029132362254593
159650,Oras Babadag,tl,26.01067887109077
105623,Ulmi,gr,25.991701244813278
65048,Zabala,cv,25.98466825270949
63334,Fantanele,ct,25.968109339407746
136269,Vadu Sapat,ph,25.96439169139466
161302,Somova,tl,25.96270283361589
74028,Salcuta,dj,25.930764206401044
176793,Movilita,vn,25.892569958185913
161552,Bestepe,tl,25.887978142076502
120824,Savinesti,nt,25.88628762541806
139214,Turulung,sm,25.88579795021962
165274,Perieni,vs,25.856905158069882
118209,Mica,ms,25.831923293852228
94492,Stelnica,il,25.83050847457627
57644,Fizesu Gherlii,cj,25.825965565379246
167231,Fruntiseni,vs,25.82025677603424
125016,Vanatori-Neamt,nt,25.818181818181817
156437,Comlosu Mare,tm,25.816231343283583
11539,Paulis,ar,25.814467145223635
55062,Cuzdrioara,cj,25.811755034936294
55008,Municipiul Dej,cj,25.801160736815543
124073,Romani,nt,25.784687591669112
75203,Municipiul Tecuci,gl,25.776195796201513
100521,Municipiul Giurgiu,gr,25.776186213070726
149833,Patrauti,sv,25.774754346182917
96815,Deleni,is,25.768592932772037
179515,Oras Pantelimon,if,25.757946210268948
176855,Nanesti,vn,25.746268656716417
60847,Municipiul Medgidia,ct,25.73880951715268
99600,Trifesti,is,25.731790333560244
37912,Lunca,bt,25.72376357056695
44391,Vadeni,br,25.717739498337867
37734,Hlipiceni,bt,25.716358360536816
152500,Cervenia,tr,25.698790154359617
153543,Peretu,tr,25.69813260236423
122187,Cracaoani,nt,25.69623887453345
