Cod Siruta,City,prezenta_la_vot
93931,Lupsanu,26.749300279888043
97189,Gorban,26.747967479674795
153507,Orbeasca,26.732512953367877
54350,Tarnova,26.731980405878236
79497,Capreni,26.72811059907834
9397,Vladimirescu,26.71570676251776
158181,Pischia,26.713043478260868
40820,Cincu,26.711491442542787
22718,Ghimes-Faget,26.70677478420089
68529,Produlesti,26.69294159799355
24524,Podu Turcului,26.688508064516128
100326,Harmanesti,26.679841897233203
76040,Cosmesti,26.667862266857963
22576,Filipesti,26.666666666666668
95060,Municipiul Iasi,26.665648528535865
56425,Calarasi,26.653883029721957
157004,Foeni,26.653569089718403
12224,Sepreus,26.651785714285715
51662,Brebu Nou,26.645768025078368
147072,Boroaia,26.64465328930658
105026,Sinesti,26.642984014209592
160305,Daeni,26.64188351920694
67522,Glodeni,26.64181244622885
161543,Vacareni,26.64071190211346
149539,Moldovita,26.63992449268523
103407,Gradinari,26.632801161103046
21338,Beresti-Tazlau,26.626957864548864
44140,Sutesti,26.610644257703083
137443,Craidorolt,26.608695652173914
50326,Viperesti,26.598562239878927
119590,Solovastru,26.5979381443299
99058,Sinesti,26.594464500601685
36952,Cristinesti,26.586206896551722
63278,Horia,26.583592938733126
149101,Horodnic De Jos,26.5748031496063
102473,Dascalu,26.572008113590265
50102,Vernesti,26.560251210257753
51804,Carasova,26.55889145496536
93487,Dragalina,26.554671382257588
20876,Municipiul Moinesti,26.554209630593654
104485,Ogrezeni,26.553966189856958
155528,Oras Sannicolau Mare,26.550435865504358
98051,Miroslovesti,26.550169109357384
150294,Straja,26.543478260869566
41738,Recea,26.535714285714285
158966,Topolovatu Mare,26.534140017286084
25068,Sascut,26.531112199902008
105936,Vidra,26.52781583995615
120771,Dumbrava Rosie,26.52384243261921
177405,Racoasa,26.520400307929176
123601,Pangarati,26.519337016574585
121340,Bicazu Ardelean,26.516354398221658
58623,Mociu,26.504751847940867
179347,Glina,26.503597122302157
98168,Mogosesti-Siret,26.497622820919176
108106,Farcasa,26.486961617345443
138208,Moftin,26.47382920110193
152760,Dobrotesti,26.469760900140646
65869,Iedera,26.466916354556805
24837,Rachitoasa,26.464976832924503
93156,Ciulnita,26.448736998514114
48842,Puiesti,26.447941078004686
44435,Victoria,26.44741349777321
159767,Oras Sulina,26.433401940605705
133161,Filipestii De Padure,26.430776537639517
109773,Municipiul Drobeta-Turnu Severin,26.428276008540035
40394,Oras Rupea,26.427104722792606
24999,Rosiori,26.41509433962264
61005,Aliman,26.41083521444695
165979,Stanilesti,26.41073080481036
131103,Oras Breaza,26.375358166189113
92587,Modelu,26.375227686703095
61513,Corbu,26.36685948871058
105829,Vasilati,26.366079426694537
63580,Oras Intorsura Buzaului,26.363147998925598
150070,Radaseni,26.3370916449841
108455,Petrova,26.336831584207896
133964,Lipanesti,26.33631566873136
34645,Sieu,26.335717290702565
59416,Sic,26.3184329482672
116224,Cozma,26.31578947368421
179882,Ciumesti,26.31578947368421
163379,Delesti,26.310043668122272
175260,Boghesti,26.30272952853598
123424,Petricani,26.29465229338406
22166,Oras Darmanesti,26.281323670653975
51500,Berzovia,26.28048780487805
86990,Municipiul Petrosani,26.278168508683795
125061,Zanesti,26.274355441842157
55623,Alunis,26.27037392138063
56666,Caseiu,26.266225502672437
38376,Mitoc,26.25
162595,Bogdana,26.247987117552334
153696,Poeni,26.245704467353953
37280,Oras Flamanzi,26.244249268088666
157246,Giarmata,26.24245239201115
26289,Zemes,26.23369982101764
56327,Buza,26.223091976516635
58721,Moldovenesti,26.222684703433924
151790,Municipiul Alexandria,26.2175228025053
103513,Gruiu,26.213921901528014
18741,Slobozia,26.203486859224565
99165,Stolniceni-Prajescu,26.20296465222349
131835,Gura Vitioarei,26.19821283509342
146584,Oras Gura Humorului,26.19539754719581
63688,Sita Buzaului,26.18801652892562
39738,Vladeni,26.18572141787319
41248,Homorod,26.16593028964163
167794,Oras Brezoi,26.16229198833419
147054,Bogdanesti,26.16173808086904
20466,Margineni,26.14463489081944
121242,Baltatesti,26.131805157593124
12242,Sicula,26.127135256230748
138039,Oras Livada,26.122237569060772
161561,Valea Teilor,26.090675791274595
160911,Murighiol,26.089872568745808
43493,Marasu,26.08095676172953
131933,Albesti-Paleologu,26.077678190354245
20297,Municipiul Bacau,26.074841957036284
165899,Solesti,26.07227288078352
132342,Bertea,26.07170693686672
93209,Cocora,26.071428571428573
21418,Berzunti,26.050023596035867
123371,Pastraveni,26.0327868852459
37057,Dangeni,25.987841945288753
118575,Ogra,25.97938144329897
38161,Mihaileni,25.97463597933302
61871,Independenta,25.965210012728043
160387,Frecatei,25.959661678594664
61121,Castelu,25.955299206921413
128560,Rotunda,25.945705384957723
94429,Scanteia,25.928317726832418
20563,Municipiul Onesti,25.920341460019948
43313,Gropeni,25.917686318131256
101840,Ciocanesti,25.91603979616598
86810,Municipiul Hunedoara,25.89909059400221
72953,Lipovu,25.88957055214724
31716,Tileagd,25.886648122392213
165069,Oltenesti,25.884543761638735
179711,Vladeni,25.87473002159827
128613,Scarisoara,25.86490939044481
103014,Fundeni,25.859291084854995
100086,Vanatori,25.854813256180957
163137,Costesti,25.850043591979077
51449,Berzasca,25.84421431787483
134050,Magureni,25.84100732944935
160458,Grindu,25.83774250440917
83936,Bilbor,25.83370386838595
150221,Siminicea,25.83299053887289
33621,Maieru,25.810038119440915
15901,Cosesti,25.794097769767966
41284,Jibert,25.793473401877513
133795,Izvoarele,25.77587808957443
24711,Racova,25.769103539530267
77331,Tulucesti,25.768757687576876
21454,Barsanesti,25.76703068122725
157683,Masloc,25.733207190160833
51207,Oras Otelu Rosu,25.72730799069046
16739,Izvoru,25.712748789671867
174860,Municipiul Adjud,25.700906160676276
37618,Hanesti,25.690276110444177
87139,Oras Uricani,25.689255346560167
167268,Ciocani,25.68807339449541
158314,Oras Recas,25.68796362766212
159687,Oras Isaccea,25.68655303030303
25521,Stanisesti,25.65001460706982
157362,Jamu Mare,25.647969052224372
76157,Cudalbi,25.635694866464096
161482,Valea Nucarilor,25.6305385139741
108614,Rona De Jos,25.6260920209668
166770,Vinderei,25.59748427672956
76585,Independenta,25.597183806889614
43867,Salcia Tudor,25.592417061611375
108222,Lapus,25.576730190571716
136713,Acas,25.574204946996467
94376,Saveni,25.568380552640782
161384,Topolog,25.562656293414836
155350,Municipiul Lugoj,25.561676525094565
23975,Palanca,25.56069775720897
60776,Oras Cernavoda,25.556918706011494
68048,Matasaru,25.547961348102756
124331,Stanita,25.544794188861985
63189,Tortoman,25.543478260869566
64639,Ozun,25.537982888255122
176686,Mera,25.536480686695278
134942,Puchenii Mari,25.530122173851986
148453,Fantanele,25.52687038988409
43563,Maxineni,25.496688741721854
9654,Oras Pancota,25.478577939835915
161856,Oras Negresti,25.476923076923075
55259,Municipiul Turda,25.47514698022448
102703,Dridu,25.473449684366877
167981,Municipiul Dragasani,25.470646882880768
143487,Cristian,25.46931913701317
148382,Draguseni,25.444340505144996
56210,Bontida,25.440555969223134
21007,Agas,25.42271732643724
131620,Oras Urlati,25.416887944768984
96147,Ceplenita,25.415815582141814
12206,Seitin,25.39745627980922
63072,Topraisar,25.39558507521
178901,Popesti,25.38431217973985
77402,Umbraresti,25.383448508343164
14049,Arefu,25.367088607594937
161794,Municipiul Barlad,25.366599127717297
158564,Sacalaz,25.35619135873972
132226,Balta Doamnei,25.35496957403651
40928,Dumbravita,25.344745601521637
123228,Moldoveni,25.339366515837103
93600,Gheorghe Doja,25.339366515837103
49545,Smeeni,25.33358042994811
132681,Ciorani,25.33015407190022
159963,Casimcea,25.314183123877918
24631,Poduri,25.28106958371316
92836,Oras Amara,25.279709706682794
174922,Oras Marasesti,25.275379577255137
55277,Mihai Viteazu,25.2751572327044
171272,Maldaresti,25.269461077844312
148426,Dumbraveni,25.258292550299075
117426,Hodac,25.25302394470501
124723,Trifesti,25.246594645373413
17101,Merisani,25.24377031419285
122828,Garcina,25.24199553239017
98113,Mogosesti,25.23938129143138
116046,Chetani,25.238311393554245
147660,Ilisesti,25.227568270481143
117042,Ghindari,25.225563909774436
6930,Rosia De Secas,25.21602513747054
57742,Frata,25.198776758409785
55473,Aghiresu,25.186211675038976
159339,Voiteg,25.17916865742953
154585,Tatarastii De Jos,25.179042593290614
135618,Stefesti,25.170782974251182
43787,Romanu,25.168690958164643
151683,Municipiul Turnu Magurele,25.120690391763148
104270,Movilita,25.113008538422903
65099,Valea Mare,25.10683760683761
65121,Bixad,25.10548523206751
61826,Ghindaresti,25.07767421216156
138663,Sanislau,25.0733615911314
107270,Bistra,25.068451475509583
136134,Varbilau,25.058759717953354
142676,Sanmihaiu Almasului,25.055432372505543
36131,Albesti,25.050709939148074
98373,Oras Podu Iloaiei,25.02279981760146
95293,Tomesti,25.017047391749063
96888,Dobrovat,24.986793449550976
159035,Tormac,24.979423868312757
55008,Municipiul Dej,24.9712884501971
22460,Faraoani,24.966502903081732
176150,Fitionesti,24.96583143507973
63334,Fantanele,24.962406015037594
48138,Padina,24.960605105578317
106817,Oras Targu Lapus,24.95882891125343
151479,Horodnic De Sus,24.944974321349964
179515,Oras Pantelimon,24.94240329816903
130892,Targsoru Vechi,24.932523616734144
33729,Magura Ilvei,24.92753623188406
100521,Municipiul Giurgiu,24.926831864058038
146995,Balcauti,24.92581602373887
56844,Ceanu Mare,24.909529553679132
160993,Nalbant,24.893917963224894
55357,Municipiul Campia Turzii,24.86936995293
96593,Cozmesti,24.865107913669064
118799,Petelea,24.849007765314926
159428,Iecea Mare,24.847958297132926
161302,Somova,24.840613931523023
63777,Aita Mare,24.839857651245552
153543,Peretu,24.821489289357363
105623,Ulmi,24.819908316961364
38679,Rauseni,24.807692307692307
149502,Moldova-Sulita,24.778200253485423
108632,Rona De Sus,24.775488642366614
165719,Rebricea,24.771929824561404
75203,Municipiul Tecuci,24.727487239990765
65413,Doicesti,24.722782258064516
28665,Ciumeghiu,24.721348956844814
60847,Municipiul Medgidia,24.70877270468724
43732,Ramnicelu,24.705882352941178
62672,Pecineaga,24.699014958044508
162014,Albesti,24.681201151789388
136198,Valcanesti,24.664536741214057
50889,Oras Anina,24.65351812366738
149833,Patrauti,24.65
138084,Mediesu Aurit,24.633586438283594
159455,Saravale,24.610449129239232
25148,Sanduleni,24.603388007528906
15652,Cocu,24.596983879355175
114514,Municipiul Sighisoara,24.573475685453836
44391,Vadeni,24.56973293768546
41818,Sercaia,24.56586192291402
160877,Mihail Kogalniceanu,24.562737642585553
166182,Tanacu,24.560301507537687
32599,Oras Sangeorz-Bai,24.55727415377718
22834,Glavanesti,24.538953707188558
99780,Tibanesti,24.528595917095217
37734,Hlipiceni,24.52695465905034
144508,Carta,24.524524524524523
107001,Ardusat,24.517543859649123
178180,Tifesti,24.515526500116742
55062,Cuzdrioara,24.503574265289913
100683,Municipiul Urziceni,24.48627676390286
58008,Iara,24.47512223180903
164133,Grivita,24.469541409993155
151512,Hantesti,24.462449361171704
134648,Posesti,24.459078080903105
94045,Milosesti,24.457308248914618
62538,Ostrov,24.44670567285678
136269,Vadu Sapat,24.436363636363637
102240,Cosereni,24.431662558203232
120824,Savinesti,24.422442244224424
122187,Cracaoani,24.408117249154454
139214,Turulung,24.40493260682535
94492,Stelnica,24.404761904761905
34280,Rebrisoara,24.403526970954356
167320,Puscasi,24.399868464320946
136802,Apa,24.394700776610325
21196,Balcani,24.388390822063517
19114,Stefan Cel Mare,24.38764643237487
151120,Volovat,24.3681891954556
115897,Brancovenesti,24.36235708003518
124153,Sagna,24.346820809248555
152500,Cervenia,24.34640522875817
136241,Cocorastii Colt,24.324324324324323
57644,Fizesu Gherlii,24.312333629103815
159650,Oras Babadag,24.29778772060651
127386,Izvoarele,24.29740305940946
124073,Romani,24.286126334006344
42842,Bertestii De Jos,24.28513894482481
161552,Bestepe,24.28476380572189
124634,Tamaseni,24.26730672056594
159883,C.a. Rosetti,24.233128834355828
138280,Odoreu,24.2296918767507
105794,Valea Macrisului,24.215900802334062
96815,Deleni,24.21383647798742
135431,Sirna,24.20654911838791
11539,Paulis,24.202271498107084
36756,Corni,24.194167306216425
87175,Municipiul Vulcan,24.187725631768952
160127,Cerna,24.184694865999354
106620,Sarasau,24.184428012179207
63294,Baraganu,24.182242990654206
136919,Batarci,24.180460889321647
180046,Gura Ialomitei,24.171071600192214
65048,Zabala,24.16794674859191
160225,Ciucurova,24.159907300115876
125016,Vanatori-Neamt,24.14536052858374
176793,Movilita,24.11079634875669
151870,Municipiul Rosiori De Vede,24.106259155152618
94312,Roseti,24.101855507303593
179980,Marculesti,24.06855439642325
115389,Band,24.06772828058859
156357,Oras Ciacova,24.04840484048405
163789,Epureni,24.029423784225582
62397,Oras Negru Voda,24.004329004329005
138538,Pir,23.974763406940063
156437,Comlosu Mare,23.965634184942346
159785,Baia,23.950356482703988
135725,Teisani,23.94779771615008
33541,Livezile,23.92891918208374
165274,Perieni,23.893805309734514
176855,Nanesti,23.883696780893043
34690,Sieu-Magherus,23.877771768523527
62253,Mihai Viteazu,23.87258410880458
142612,Sag,23.846153846153847
139330,Vama,23.822222222222223
25291,Scorteni,23.80952380952381
132510,Ceptura,23.791722296395193
34262,Rebra,23.791469194312796
99101,Siretel,23.781434337162374
58552,Mintiu Gherlii,23.77276937326335
26029,Urechesti,23.771281721811757
21757,Caiuti,23.76443418013857
157530,Lovrin,23.756582796957286
99600,Trifesti,23.749166110740493
74028,Salcuta,23.731997495303695
95471,Oras Targu Frumos,23.72140837830892
120922,Horia,23.72077815922838
159384,Dudestii Noi,23.713355048859935
37912,Lunca,23.68731563421829
99968,Valea Seaca,23.674204522713627
167231,Fruntiseni,23.669467787114847
100852,Alexeni,23.669250645994833
33202,Dumitra,23.663038334122103
168755,Boisoara,23.662551440329217
22941,Horgesti,23.65883807169345
177236,Paunesti,23.653352876511544
39266,Todireni,23.647224174279692
39872,Vorona,23.636651870640456
61452,Comana,23.620582765034097
134443,Podenii Noi,23.615676359039192
119242,Oras Sarmasu,23.605454223481495
39168,Oras Stefanesti,23.59638790734197
9627,Oras Nadlac,23.59229147847034
25488,Solont,23.575840768702815
155403,Oras Buzias,23.573131398120882
44300,Tufesti,23.56445079818918
93575,Facaeni,23.544074325855426
151344,Zvoristea,23.53410450737934
167240,Rafaila,23.52542372881356
48557,Parscov,23.516626820256466
95943,Bivolari,23.50930497531333
11735,Pilu,23.501483679525222
109504,Viseu De Jos,23.485204321277596
158109,Periam,23.48341232227488
144116,Axente Sever,23.475097929490765
106684,Oras Baia Sprie,23.472918579196385
51010,Municipiul Caransebes,23.468286639223052
39391,Tudora,23.466145196773404
98337,Plugari,23.44550109729334
165185,Padureni,23.442416614222783
39836,Vorniceni,23.42905885698038
123013,Icusesti,23.428724257822946
92961,Borcea,23.41930729550479
170514,Ionesti,23.40678975580703
124233,Secuieni,23.404255319148938
23644,Negri,23.401478903871247
146628,Municipiul Radauti,23.39098676957001
135315,Starchiojd,23.37970817780794
23350,Luizi-Calugara,23.37360594795539
12643,Vinga,23.366574965612106
118209,Mica,23.345333702575463
162381,Bacesti,23.334406179594463
63633,Barcani,23.333333333333332
158065,Peciu Nou,23.323013415892675
53167,Lupac,23.31720193576771
100610,Municipiul Oltenita,23.313018901254196
68468,Potlogi,23.306627822286963
98257,Movileni,23.302897975387058
98998,Scobinti,23.300970873786408
1794,Oras Ocna Mures,23.285472972972972
95391,Municipiul Pascani,23.281613653995347
157086,Oras Gataia,23.279648609077597
63937,Borosneu Mare,23.278183916891113
179686,Dumitrita,23.276529821843532
131336,Oras Comarnic,23.245656604872366
155591,Banloc,23.235867446393762
135547,Sotrile,23.214953271028037
132896,Drajna,23.21031569586483
163734,Dumesti,23.1945926716471
34985,Teaca,23.193498792005272
83632,Municipiul Toplita,23.191829891014404
107154,Baiut,23.175089331291474
103764,Ileana,23.159636062861868
56522,Camarasu,23.156899810964084
108204,Ieud,23.1374754006185
177600,Sihlea,23.12727272727273
23289,Livezi,23.114680946006246
134336,Pacureti,23.11406155703078
107662,Cicarlau,23.10855263157895
161106,Ostrov,23.091976516634052
38633,Radauti-Prut,23.074277854195323
114603,Albesti,23.06477093206951
100148,Vladeni,23.05661484306248
12849,Zerind,23.045267489711936
122347,Doljesti,23.036216305606086
93101,Ciochina,23.03078768492603
12340,Simand,23.02574486549031
133018,Draganesti,23.022892819979187
149227,Oras Liteni,23.017408123791103
93735,Grivita,22.97979797979798
24034,Parava,22.97496318114875
60062,Viisoara,22.974631751227495
124885,Valea Ursului,22.970805261469362
118058,Lunca Bradului,22.961104140526977
179640,Vulcana-Pandele,22.94423440453686
44177,Tichilesti,22.940226171243943
149183,Izvoarele Sucevei,22.935234699940583
25861,Traian,22.933430870519384
163486,Dragomiresti,22.9330441854161
100004,Victoria,22.92368125701459
161286,Smardan,22.92358803986711
98774,Ruginoasa,22.89012738853503
135789,Telega,22.87878787878788
164543,Ivesti,22.871376811594203
132164,Baba Ana,22.86729857819905
93717,Grindu,22.8643216080402
69447,Varfuri,22.86096256684492
101804,Chirnogi,22.826451829472976
98220,Motca,22.79102384291725
124616,Tazlau,22.785368003525782
151460,Serbauti,22.76853252647504
106782,Oras Cavnic,22.740046838407494
110063,Municipiul Orsova,22.72812971342383
135949,Valea Calugareasca,22.718165627782724
54387,Toplet,22.716946842344388
144713,Jina,22.697606961566354
160323,Dorobantu,22.68683274021352
44505,Viziru,22.680825485874575
96003,Ungheni,22.668947818648416
102419,Curcani,22.668886774500475
24187,Pancesti,22.659817351598175
99209,Strunga,22.656699252443932
159730,Oras Macin,22.619181787445058
60801,Oras Harsova,22.60650480989464
36809,Cotusca,22.590981918059054
10006,Birchis,22.58485639686684
123479,Piatra Soimului,22.580181216740975
139107,Tiream,22.57405515832482
51056,Oras Moldova Noua,22.554151624548737
21597,Brusturoasa,22.535211267605632
97606,Lespezi,22.527818601721606
96940,Dumesti,22.515060240963855
151442,Iaslovat,22.501571338780643
150196,Satu Mare,22.497885537073582
151022,Veresti,22.461108197867507
107314,Barsana,22.43455497382199
115183,Apold,22.428797468354432
144553,Darlos,22.42029482344875
75953,Corod,22.41718596261069
11940,Secusigiu,22.381342062193127
94223,Perisoru,22.376470588235293
148612,Oras Frasin,22.353157797827286
133688,Gura Vadului,22.34762979683973
115520,Batos,22.34260614934114
96478,Cotnari,22.320841551610783
156623,Darova,22.30138938368365
139009,Tarna Mare,22.29987293519695
179748,Cosoba,22.298850574712645
146860,Arbore,22.24852071005917
164598,Laza,22.247532270311314
147036,Bilca,22.229239027470793
137764,Halmeu,22.227544910179642
148916,Gramesti,22.21770917952884
99370,Sipote,22.20828105395232
12778,Zabrani,22.1983337812416
137185,Botiz,22.19459123406901
42183,Vama Buzaului,22.156726768377254
121796,Botesti,22.1478115283425
24338,Parjol,22.128219590148525
162498,Berezeni,22.118772018117767
40465,Oras Victoria,22.116341914379177
61808,Garliciu,22.110939907550076
136599,Oras Negresti-Oas,22.08078509458114
167179,Zorleni,22.06129574550627
145667,Seica Mare,22.04682978163641
21971,Corbasca,22.033085590985376
147134,Bosanci,22.029327490308443
40278,Municipiul Fagaras,22.02097235462345
118824,Pogaceaua,22.010512483574246
123175,Margineni,22.0
76745,Movileni,21.99349945828819
21668,Buhoci,21.9932918064207
121732,Borlesti,21.99250549166559
163057,Coroiesti,21.98625858838226
160172,Chilia Veche,21.972002434570907
143682,Oras Agnita,21.961992809450436
92701,Municipiul Fetesti,21.932619669900827
167277,Cozmesti,21.92729371032891
24766,Racaciuni,21.922503725782413
76969,Pechea,21.91795648879749
35054,Telciu,21.907479111473407
62057,Lipnita,21.90362405416169
131407,Oras Mizil,21.896758703481392
99879,Tiganasi,21.880604663079684
38811,Roma,21.860170832015186
171539,Muereasca,21.860019175455417
114925,Municipiul Tarnaveni,21.84743124026985
39417,Ungureni,21.831530139103556
106559,Municipiul Sighetu Marmatiei,21.8307713613073
160680,Luncavita,21.82741116751269
21855,Cleja,21.81949981877492
151521,Burla,21.81387077652638
145603,Slimnic,21.802237677653462
37324,Frumusica,21.797040169133194
158528,Satchinez,21.788657295201162
130552,Barcanesti,21.785484906872192
108552,Remeti,21.78477690288714
94107,Munteni-Buzau,21.77969142447076
62903,Seimeni,21.761363636363637
146904,Baia,21.758358393773218
175670,Campuri,21.743453762015246
178821,Vulturu,21.731796457689065
58142,Iclod,21.723762914627514
42708,Chiscani,21.721929163526752
149290,Marginea,21.7194043741275
97875,Mironeasa,21.707538601271573
166315,Tatarani,21.698698078115314
12037,Semlac,21.697566628041717
151077,Vicovu De Jos,21.688583952734895
26346,Gioseni,21.681141439205955
105712,Valea Argovei,21.67979002624672
163253,Danesti,21.677018633540374
66768,Contesti,21.672006990969997
70316,Municipiul Bailesti,21.650931360040826
37547,Havarna,21.650618982118296
108892,Oras Salistea De Sus,21.620982986767487
23715,Nicolae Balcescu,21.61352193718533
134559,Poienarii Burchii,21.61339421613394
163002,Codaesti,21.611617312072894
151095,Oras Vicovu De Sus,21.610169491525422
122061,Candesti,21.58924919661116
76558,Grivita,21.56050955414013
159525,Otelec,21.54445165476963
76718,Mastacani,21.540690654431298
145104,Mosna,21.487039563437925
178894,Ploscuteni,21.468034727703238
10514,Covasint,21.451990632318502
83464,Oras Balan,21.428571428571427
160092,Ceamurlia De Jos,21.42156862745098
50790,Municipiul Resita,21.416561288439894
159507,Pesac,21.38635142396561
160831,Mihai Bravu,21.385402138540215
145275,Poiana Sibiului,21.366120218579233
104181,Manastirea,21.337653320990512
62280,Mircea Voda,21.334310850439884
145961,Valea Viilor,21.3262599469496
144349,Brateiu,21.32622459180273
50969,Oras Bocsa,21.312235169491526
116493,Danes,21.309726962457336
120254,Vanatori,21.309450277949352
135244,Sangeru,21.305508371754428
101458,Oras Budesti,21.299327933827332
165130,Osesti,21.29436325678497
95355,Oras Harlau,21.291846542314897
61210,Chirnogeni,21.28862094951017
27383,Batar,21.285613374146457
161035,Niculitel,21.231254932912393
163832,Falciu,21.206663665015757
158733,Sanpetru Mare,21.197354681517577
139170,Turt,21.187355435620663
33603,Lunca Ilvei,21.157390342793956
12368,Siria,21.14033879630905
151567,Ciprian Porumbescu,21.12759643916914
156277,Cenei,21.118721461187214
157497,Liebling,21.11692844677138
95667,Andrieseni,21.113831089351287
159419,Gottlob,21.099290780141843
124028,Rediu,21.08983128134975
40526,Apata,21.088988216172286
43812,Rosiori,21.080817916260955
127493,Maruntei,21.073258968947844
115076,Adamus,21.065482796892343
139358,Vetis,21.050308914386584
160617,Jijila,21.021220159151195
117667,Iclanzel,20.99056603773585
95872,Belcesti,20.951035781544256
98685,Raducaneni,20.924334225729183
84148,Corbu,20.918367346938776
57350,Cojocna,20.91114883984154
61372,Cogealac,20.9064652299489
63198,Amzacea,20.842105263157894
136848,Oras Ardud,20.828422293315374
40704,Bunesti,20.806890299184044
93021,Bucu,20.771084337349397
5309,Lunca Muresului,20.748460445286593
167302,Muntenii De Sus,20.73170731707317
103862,Ion Roata,20.71005917159763
100736,Manasia,20.702402957486136
61318,Cobadin,20.698421193470697
100870,Armasesti,20.689655172413794
62707,Pestera,20.688456189151598
132486,Carbunesti,20.65997130559541
161179,Sarichioi,20.64791740833037
176445,Homocea,20.64655890684886
96370,Comarna,20.62795408507765
143806,Oras Dumbraveni,20.625931445603577
119206,Saschiz,20.583468395461914
132459,Calugareni,20.575692963752665
144410,Bruiu,20.522875816993466
159142,Uivar,20.52079284881461
94269,Reviga,20.513997246443324
163681,Duda-Epureni,20.51137960101152
157273,Giera,20.50420168067227
158859,Teremia Mare,20.482559664306322
24276,Pargaresti,20.47447137699845
164981,Oras Murgeni,20.470383275261323
85877,Subcetate,20.44685172647258
97009,Erbiceni,20.444444444444443
22898,Helegiu,20.429515418502202
42824,Baraganul,20.421974522292995
99290,Scheia,20.40898155573376
31379,Sinteu,20.406091370558375
167295,Feresti,20.39355992844365
96110,Butea,20.378745053702655
51118,Oras Oravita,20.377323071146986
100362,Ciohorani,20.35573122529644
144456,Chirpar,20.3432930705658
159473,Tomnatic,20.32414910858995
108696,Ruscova,20.313921747042766
143520,Rasinari,20.308310991957104
161259,Slava Cercheza,20.256410256410255
124206,Sabaoani,20.244055068836044
58357,Maguri-Racatau,20.207253886010363
23449,Manastirea Casin,20.155038759689923
21506,Blagesti,20.112685675260373
148970,Granicesti,20.06578947368421
148667,Fratautii Noi,20.034881185960323
104323,Nana,20.02164502164502
144651,Iacobeni,20.016174686615447
115824,Bogata,20.01291155584248
157317,Giulvaz,20.0
161464,Turcoaia,19.925093632958802
115575,Bagaciu,19.912790697674417
35946,Oras Darabani,19.908487349721874
132752,Colceag,19.900367068694283
106979,Oras Viseu De Sus,19.89871708305199
58311,Luna,19.831761407086415
102945,Frumusani,19.782718544719554
100335,Rachiteni,19.772976931526912
33248,Feldru,19.75111678366305
161829,Municipiul Husi,19.738732854343567
105455,Tamadau Mare,19.736174530695077
21560,Bogdanesti,19.72517730496454
100219,Voinesti,19.721254355400696
75766,Brahasesti,19.703770197486534
144731,Laslea,19.69286359530262
143646,Tarnava,19.692186266771902
9495,Oras Curtici,19.679054054054053
148293,Dornesti,19.667013527575442
107350,Bocicoiu Mare,19.6524064171123
10916,Graniceri,19.63249516441006
101190,Oras Bolintin-Vale,19.616365869791174
136107,Valea Doftanei,19.598173515981735
103283,Garbovi,19.527966375687036
122668,Gheraesti,19.525114155251142
179702,Traian,19.500594530321045
138501,Petresti,19.48130277442702
59693,Tritenii De Jos,19.440124416796266
100308,Draguseni,19.36026936026936
145408,Rosia,19.34477379095164
179819,Ograda,19.27257525083612
137229,Calinesti-Oas,19.248373885810647
159491,Livezile,19.23076923076923
133394,Fulga,19.218989280245022
84460,Galautas,19.141588554514062
97063,Focuri,19.096645632680172
103960,Jilavele,19.089253187613842
135501,Soimari,19.088669950738915
156213,Carpinis,19.059028534088434
39694,Varfu Campului,19.041996964074887
125150,Gadinti,18.994140625
11398,Macea,18.986497749624938
42498,Augustin,18.956649522409993
43411,Oras Insuratei,18.835019183815835
97438,Halaucesti,18.827225130890053
85582,Secuieni,18.792517006802722
155458,Oras Deta,18.775007694675285
119974,Valea Larga,18.75492513790386
22781,Garleni,18.751084128360798
160430,Greci,18.681574656417425
144152,Bazna,18.665377176015475
101056,Barcanesti,18.65671641791045
148872,Galanesti,18.65159467097295
12091,Oras Santana,18.48628487061932
64390,Haghig,18.40220385674931
145042,Mihaileni,18.387909319899244
143771,Oras Copsa Mica,18.331550802139038
119386,Sanger,18.226068144943213
159375,Checea,18.21366024518389
159945,Carcaliu,18.20349761526232
23797,Oituz,18.16542128317444
107715,Campulung La Tisa,18.08972503617945
159400,Ghilad,18.035611717403793
154754,Trivalea-Mosteni,17.969888295288975
101163,Bolintin-Deal,17.917068466730953
155494,Oras Jimbolia,17.67283784992398
20778,Oras Buhusi,17.651935132894668
157451,Lenauheim,17.62659451101662
164393,Ivanesti,17.5534991324465
120343,Zagar,17.43388834476004
120370,Zau De Campie,17.41486068111455
63866,Belin,17.269439421338156
144928,Oras Miercurea Sibiului,17.2308475439043
93067,Oras Cazanesti,17.181534189517528
99539,Todiresti,17.159916926272068
137274,Camarzana,17.103311913000493
92989,Bordusani,16.952141057934508
118469,Nades,16.94764862466726
166636,Valeni,16.83649837887911
137746,Gherta Mica,16.801122413188356
118370,Mihesu De Campie,16.787941787941786
137407,Certeze,16.782522343594835
106746,Oras Borsa,16.646747481645892
63300,Cuza Voda,16.517166718218373
148694,Fratautii Vechi,16.471885336273427
147633,Oras Cajvana,16.421112859390647
100923,Axintele,16.240266963292548
96423,Costuleni,16.22506234413965
62798,Rasova,16.081771720613286
86133,Tulghes,15.955056179775282
120218,Viisoara,15.843621399176955
156259,Cenad,15.670312897481557
41701,Racos,15.618974161203239
99673,Tibana,15.480033984706882
92765,Oras Tandarei,14.937079813825202
