Siruta,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
145603,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.0,0.0,0.0,42.0,310.0,882.0,852.0,0.0,0.0
145765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.0
145792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,658.0,1014.0,1144.0,1790.0,1994.0,9064.0,7874.0
145827,0.0,30.0,32.0,1684.0,1308.0,1922.0,2720.0,2632.0,1526.0,0.0,0.0,0.0,0.0,0.0,1300.0,1764.0
145907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,930.0
146263,270236.0,207088.0,192962.0,209138.0,203202.0,223988.0,252004.0,283506.0,231790.0,201890.0,234754.0,213134.0,229482.0,247384.0,340434.0,280106.0
146281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
146325,68.0,210.0,422.0,204.0,372.0,224.0,370.0,362.0,246.0,196.0,254.0,150.0,150.0,214.0,168.0,854.0
146432,8088.0,6992.0,1212.0,0.0,918.0,7770.0,17488.0,37500.0,41632.0,34564.0,32472.0,26502.0,43386.0,43430.0,79570.0,69414.0
146502,60622.0,51216.0,51228.0,47586.0,66562.0,62810.0,74882.0,57240.0,47446.0,38440.0,53254.0,61020.0,49526.0,45608.0,52628.0,52150.0
146539,17038.0,21700.0,21884.0,22158.0,21600.0,19340.0,20716.0,17182.0,10430.0,8498.0,7146.0,8716.0,23982.0,18698.0,19912.0,19228.0
146584,9770.0,11010.0,31630.0,61456.0,63350.0,65282.0,76700.0,72612.0,76216.0,84176.0,105664.0,141158.0,116510.0,141990.0,166826.0,199812.0
146628,11608.0,7896.0,5742.0,8528.0,15898.0,38290.0,51328.0,29018.0,31778.0,53716.0,77256.0,60860.0,73346.0,46002.0,54036.0,57698.0
146655,0.0,0.0,0.0,0.0,0.0,0.0,46.0,606.0,492.0,896.0,324.0,550.0,0.0,0.0,138.0,1056.0
146708,0.0,0.0,0.0,0.0,74.0,1016.0,628.0,446.0,246.0,812.0,270.0,414.0,332.0,598.0,672.0,1262.0
146744,477216.0,422260.0,448548.0,410568.0,405486.0,458142.0,432766.0,431790.0,394224.0,375770.0,383324.0,391992.0,399684.0,391740.0,386072.0,487544.0
147072,56.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147134,0.0,0.0,0.0,0.0,488.0,578.0,970.0,1224.0,786.0,706.0,432.0,558.0,130.0,40.0,34.0,646.0
147205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,1114.0,744.0,1068.0
147241,0.0,0.0,0.0,0.0,0.0,30.0,168.0,904.0,214.0,8.0,998.0,160.0,908.0,1422.0,4146.0,4030.0
147358,0.0,0.0,0.0,0.0,0.0,18.0,78.0,46.0,0.0,0.0,3916.0,6152.0,4864.0,0.0,1178.0,2658.0
147526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5864.0,12376.0,10634.0,13348.0,29282.0
147660,722.0,494.0,168.0,618.0,1564.0,3210.0,3458.0,2576.0,2984.0,908.0,1376.0,2550.0,1888.0,276.0,1762.0,1704.0
147713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2938.0,5480.0,5712.0,5414.0,5478.0,6274.0
147786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2614.0,1128.0
147884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1276.0,6118.0,4182.0
147937,96.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148131,4318.0,4252.0,5498.0,5678.0,6158.0,6840.0,8800.0,11092.0,7192.0,8978.0,18100.0,22330.0,19102.0,22732.0,22356.0,20384.0
148202,32.0,0.0,190.0,2952.0,3630.0,3348.0,17672.0,16722.0,18830.0,23028.0,25900.0,27432.0,26498.0,27182.0,28532.0,42264.0
148382,482.0,1272.0,1274.0,2096.0,3154.0,4484.0,6084.0,5072.0,2900.0,1990.0,1284.0,1424.0,622.0,526.0,1214.0,908.0
148426,0.0,0.0,24.0,0.0,192.0,336.0,458.0,366.0,300.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
148612,36756.0,35600.0,43806.0,36182.0,13934.0,9236.0,2520.0,1822.0,3190.0,5054.0,5406.0,6586.0,8106.0,8132.0,15856.0,13466.0
148729,0.0,0.0,0.0,1104.0,2190.0,1860.0,1464.0,3450.0,3880.0,3728.0,3568.0,4170.0,5556.0,4096.0,5650.0,3226.0
148765,0.0,0.0,0.0,268.0,560.0,468.0,782.0,950.0,780.0,252.0,992.0,478.0,292.0,1544.0,4516.0,5384.0
149138,1288.0,1056.0,1272.0,1062.0,1344.0,946.0,994.0,430.0,542.0,500.0,280.0,134.0,192.0,90.0,192.0,238.0
149290,0.0,0.0,0.0,0.0,390.0,726.0,546.0,692.0,842.0,444.0,1416.0,326.0,342.0,226.0,32.0,86.0
149316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504.0,808.0,414.0,3498.0,7490.0,6932.0
149370,814.0,690.0,1088.0,6854.0,8596.0,11492.0,10332.0,8960.0,10926.0,9148.0,17410.0,25320.0,13280.0,14470.0,20652.0,30872.0
149414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4056.0,7228.0
149502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,536.0
149539,0.0,0.0,0.0,0.0,534.0,946.0,4190.0,2218.0,2420.0,1280.0,6818.0,5998.0,334.0,2442.0,2448.0,714.0
149584,1108.0,3448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,176.0,192.0,276.0
149682,448.0,358.0,318.0,996.0,224.0,1780.0,1090.0,1380.0,912.0,1436.0,952.0,1712.0,424.0,528.0,632.0,1330.0
149753,28.0,658.0,308.0,562.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149780,426.0,276.0,328.0,56.0,0.0,0.0,0.0,0.0,0.0,554.0,2780.0,3420.0,1774.0,2172.0,3010.0,2374.0
149833,0.0,0.0,0.0,0.0,0.0,116.0,92.0,660.0,96.0,366.0,1262.0,1026.0,2318.0,860.0,3610.0,5606.0
149851,1718.0,1288.0,906.0,1940.0,584.0,732.0,1458.0,784.0,730.0,74.0,112.0,144.0,240.0,258.0,962.0,786.0
149931,708.0,254.0,1538.0,1168.0,1686.0,2392.0,2764.0,3884.0,1788.0,2018.0,7426.0,8608.0,11122.0,8278.0,12518.0,10408.0
150043,0.0,372.0,1048.0,1848.0,600.0,1954.0,2812.0,2404.0,3506.0,3642.0,6194.0,9940.0,11064.0,9996.0,11996.0,19332.0
150070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0
150114,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150178,1484.0,4354.0,5468.0,3406.0,3668.0,12304.0,4548.0,3108.0,2230.0,2360.0,7936.0,9850.0,5642.0,6876.0,8070.0,14522.0
150418,6224.0,10272.0,10608.0,16150.0,20190.0,28942.0,34740.0,23474.0,23050.0,20284.0,54394.0,62226.0,36222.0,46036.0,58250.0,50010.0
150445,0.0,0.0,1872.0,1976.0,692.0,652.0,796.0,906.0,1176.0,474.0,1306.0,6866.0,6356.0,5320.0,5214.0,5476.0
150524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,88.0,0.0,0.0,496.0,276.0,80.0,0.0,0.0
150588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0
150935,6540.0,14120.0,8248.0,10070.0,13624.0,19490.0,22468.0,24724.0,22784.0,24840.0,34336.0,36308.0,27236.0,30306.0,27330.0,25844.0
150980,290.0,1238.0,4596.0,6274.0,3130.0,3298.0,6352.0,3514.0,3486.0,1642.0,1766.0,2828.0,2518.0,1496.0,2684.0,7820.0
151344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0
151451,0.0,112.0,146.0,100.0,606.0,1872.0,1970.0,1236.0,1664.0,998.0,2200.0,2974.0,922.0,2334.0,5154.0,5654.0
151479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,1252.0,4852.0,5562.0,3896.0,6164.0
151488,4006.0,4808.0,4038.0,3898.0,5034.0,5692.0,5474.0,7274.0,7008.0,7508.0,3898.0,4558.0,5406.0,5522.0,5382.0,4744.0
151497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0,1146.0,4500.0
151549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0
151576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
151585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0
151683,1764.0,2666.0,2728.0,6800.0,7110.0,8472.0,8940.0,6930.0,8390.0,7240.0,6298.0,6398.0,4686.0,5142.0,5120.0,4530.0
151736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,750.0,1910.0,1158.0
151790,18736.0,16528.0,25068.0,33286.0,33762.0,34466.0,27372.0,46604.0,21302.0,18130.0,17346.0,28058.0,24232.0,22960.0,19118.0,18934.0
151816,10146.0,3720.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151870,7394.0,6020.0,1826.0,4402.0,3600.0,5078.0,7810.0,5124.0,2228.0,1434.0,2186.0,2404.0,2362.0,2150.0,5210.0,5354.0
151978,38042.0,31078.0,28780.0,24494.0,6902.0,14502.0,19808.0,8064.0,51624.0,30748.0,28670.0,37046.0,42326.0,15646.0,12952.0,5042.0
152564,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,80.0
153589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934.0,2170.0,2138.0,1002.0,0.0,0.0
154460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,60.0,106.0,64.0
154852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180.0,962.0,972.0,882.0
155243,538140.0,442906.0,483974.0,566016.0,615394.0,759072.0,793190.0,810324.0,623436.0,663994.0,776208.0,868088.0,912000.0,964148.0,1155434.0,1330570.0
155261,0.0,0.0,2072.0,3828.0,4150.0,3952.0,5430.0,4982.0,4278.0,5072.0,5176.0,5062.0,4502.0,15008.0,3802.0,3294.0
155289,7894.0,15388.0,8962.0,8484.0,9646.0,11332.0,10762.0,8246.0,8480.0,9608.0,14178.0,15596.0,13228.0,13920.0,14936.0,17554.0
155314,0.0,0.0,0.0,0.0,534.0,13134.0,32700.0,31078.0,23082.0,23600.0,31806.0,34268.0,34088.0,32840.0,44388.0,37486.0
155350,56638.0,62270.0,39320.0,40742.0,36122.0,41900.0,42154.0,51558.0,47754.0,22580.0,27494.0,25956.0,33632.0,30018.0,52630.0,76274.0
155403,324476.0,314956.0,327224.0,306714.0,274516.0,311514.0,320382.0,327366.0,271006.0,224940.0,194022.0,181952.0,199090.0,215206.0,215478.0,217914.0
155458,2676.0,326.0,1456.0,3928.0,8054.0,2864.0,656.0,1888.0,1868.0,7924.0,7142.0,6724.0,5468.0,5078.0,4166.0,1866.0
155494,0.0,0.0,0.0,0.0,208.0,5570.0,9962.0,5628.0,8000.0,4430.0,13142.0,5452.0,10264.0,7422.0,13002.0,16430.0
155528,9602.0,9140.0,9398.0,7986.0,9062.0,8546.0,9306.0,8222.0,5184.0,5886.0,8938.0,6398.0,11482.0,17752.0,21402.0,12266.0
155840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,172.0,324.0,0.0
155911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.0,0.0
156035,0.0,0.0,2848.0,7338.0,260.0,1516.0,1920.0,2568.0,776.0,956.0,698.0,1348.0,1220.0,1706.0,1454.0,1128.0
156259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,212.0,0.0,1620.0,3704.0,5254.0,42.0
156311,14560.0,12656.0,12594.0,8124.0,11670.0,5278.0,7898.0,8416.0,9154.0,6272.0,4086.0,3184.0,3978.0,3102.0,3502.0,3492.0
156473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,482.0
156767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,2000.0,1306.0,1010.0,1350.0,1646.0
156801,2306.0,1846.0,1130.0,1732.0,6108.0,5396.0,5320.0,4788.0,972.0,0.0,0.0,0.0,1854.0,3588.0,2318.0,1142.0
156927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2548.0,1778.0
157086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0
157246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.0,0.0
157585,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3354.0,5508.0,6454.0,6512.0,6124.0,5780.0,6954.0
157898,5812.0,9162.0,8602.0,12018.0,4834.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158010,32668.0,55510.0,38850.0,29946.0,43098.0,29160.0,33338.0,33676.0,22784.0,19144.0,14154.0,16360.0,20764.0,18674.0,19734.0,18970.0
158065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
158136,12012.0,7600.0,8594.0,10010.0,2060.0,4426.0,78.0,5144.0,6744.0,4476.0,5168.0,5108.0,4954.0,5848.0,5426.0,3530.0
158314,0.0,0.0,0.0,0.0,0.0,0.0,146.0,2428.0,2388.0,2008.0,1684.0,1312.0,2050.0,2362.0,1006.0,2040.0
158396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.0,1686.0,2326.0,0.0,0.0,0.0
158564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764.0,3252.0,788.0,0.0,0.0,0.0,0.0,70.0
158653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,1162.0,1650.0,924.0,5204.0
158779,1900.0,2526.0,2072.0,2402.0,2474.0,2998.0,3662.0,4896.0,3798.0,4016.0,4500.0,1206.0,224.0,0.0,0.0,0.0
158895,14352.0,20940.0,15814.0,19546.0,8238.0,9190.0,0.0,0.0,0.0,0.0,4190.0,8594.0,10230.0,10760.0,11088.0,13206.0
159213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.0,1134.0,0.0,0.0,0.0
159384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
159446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3048.0,4480.0,6586.0
159464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2632.0,1754.0
159516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,938.0,1216.0,956.0,2856.0,1928.0,700.0
159614,143556.0,108552.0,99976.0,170178.0,201416.0,200834.0,198810.0,176032.0,147378.0,135932.0,163538.0,181794.0,244980.0,142630.0,163160.0,158858.0
159650,7710.0,3084.0,2046.0,3178.0,5786.0,3070.0,1510.0,1192.0,0.0,0.0,0.0,662.0,0.0,0.0,0.0,0.0
159687,0.0,0.0,0.0,420.0,20.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159730,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,2668.0,0.0,0.0
159767,12708.0,12764.0,13868.0,13358.0,10548.0,8594.0,16152.0,24388.0,6276.0,0.0,0.0,1360.0,0.0,29028.0,23380.0,1084.0
159785,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
159883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,304.0,0.0,0.0,0.0
160172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0
160261,7070.0,6330.0,3026.0,4478.0,5588.0,290.0,1374.0,20322.0,6680.0,11096.0,11952.0,10328.0,12084.0,12660.0,9182.0,10732.0
160644,0.0,0.0,0.0,27682.0,34818.0,2736.0,8910.0,43068.0,13552.0,13904.0,20714.0,5984.0,60120.0,26652.0,33462.0,41952.0
160724,0.0,0.0,0.0,0.0,1396.0,10470.0,8500.0,13912.0,9998.0,6554.0,8228.0,10870.0,9018.0,11840.0,16776.0,14606.0
160779,0.0,0.0,0.0,72.0,1976.0,0.0,1384.0,3528.0,1880.0,1390.0,5246.0,3662.0,6392.0,8162.0,11016.0,13600.0
160911,31372.0,28710.0,32196.0,41254.0,35858.0,27236.0,30470.0,33068.0,24864.0,17138.0,13158.0,15526.0,7364.0,16218.0,16776.0,10534.0
161035,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161053,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1804.0,0.0,102.0,96.0,0.0,0.0,674.0,224.0,0.0
161231,202.0,0.0,0.0,496.0,8976.0,29436.0,26316.0,28886.0,38054.0,31294.0,38106.0,36594.0,42396.0,400.0,0.0,44268.0
161302,0.0,0.0,0.0,0.0,1748.0,0.0,0.0,3702.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0
161552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568.0,2378.0,3962.0
161794,25774.0,24852.0,24978.0,39678.0,31176.0,31404.0,31432.0,28710.0,13256.0,25560.0,38114.0,29368.0,24316.0,18846.0,22280.0,20398.0
161829,2974.0,9180.0,8900.0,13126.0,17290.0,20346.0,18656.0,15938.0,9724.0,12462.0,27204.0,33516.0,15202.0,6604.0,6390.0,6620.0
161945,23896.0,24878.0,28332.0,38326.0,41358.0,40272.0,58576.0,65290.0,54110.0,52180.0,58528.0,53268.0,53444.0,54470.0,66156.0,67056.0
162194,0.0,0.0,0.0,0.0,374.0,1742.0,1480.0,1204.0,664.0,688.0,3572.0,1732.0,444.0,662.0,680.0,730.0
162452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,188.0,552.0,70.0,20.0,14.0,8.0,0.0
163137,0.0,0.0,0.0,0.0,610.0,948.0,1930.0,5046.0,4994.0,6134.0,8460.0,8312.0,5904.0,5094.0,5322.0,5508.0
164133,0.0,0.0,0.0,0.0,1978.0,2202.0,3514.0,762.0,384.0,156.0,124.0,126.0,126.0,20.0,196.0,90.0
164687,21466.0,9272.0,14560.0,14328.0,460.0,0.0,1514.0,790.0,590.0,238.0,228.0,0.0,252.0,1128.0,0.0,0.0
164936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3934.0,12164.0,14484.0,7240.0,5764.0,5038.0
165274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2530.0,2694.0
166057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
166529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,1082.0,1184.0,1262.0,1358.0
167179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,5364.0,7866.0,5210.0,5288.0,4334.0
167473,134102.0,131844.0,123002.0,177036.0,168036.0,173424.0,213784.0,247992.0,208498.0,204312.0,162948.0,157958.0,172964.0,157874.0,165600.0,196918.0
167641,459042.0,486194.0,463924.0,377240.0,390294.0,388604.0,368078.0,316182.0,267570.0,204808.0,223054.0,232568.0,202728.0,206752.0,235126.0,222802.0
167696,865716.0,778864.0,815486.0,823480.0,815416.0,817142.0,796020.0,794668.0,665354.0,652624.0,679220.0,663972.0,601520.0,588954.0,618676.0,629746.0
167794,0.0,0.0,0.0,344.0,2862.0,4750.0,4208.0,5602.0,5118.0,5968.0,9598.0,16786.0,12904.0,11446.0,17788.0,13954.0
167909,996962.0,1012636.0,1037310.0,1004650.0,955302.0,958978.0,971798.0,966382.0,857260.0,767922.0,901896.0,917666.0,980454.0,948986.0,1115886.0,1156178.0
167981,21544.0,13978.0,16510.0,12856.0,8946.0,12306.0,8770.0,14168.0,9840.0,11686.0,21564.0,17990.0,20852.0,28014.0,14014.0,18944.0
168041,5914.0,11578.0,2590.0,3600.0,4900.0,4344.0,7260.0,7036.0,4416.0,3736.0,7290.0,9000.0,9118.0,15296.0,20506.0,25856.0
168130,13214.0,2964.0,4778.0,1672.0,1630.0,2396.0,2436.0,5056.0,2836.0,1756.0,3882.0,4492.0,4466.0,2466.0,12630.0,16056.0
168372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,3584.0,3256.0,5314.0
168559,0.0,0.0,0.0,0.0,6.0,200.0,304.0,172.0,172.0,92.0,164.0,152.0,32.0,60.0,146.0,500.0
168602,0.0,0.0,1312.0,2086.0,3726.0,4294.0,3134.0,2594.0,1234.0,798.0,6676.0,1946.0,3866.0,2390.0,238.0,458.0
168791,0.0,0.0,0.0,0.0,0.0,0.0,124.0,284.0,136.0,136.0,172.0,192.0,134.0,0.0,0.0,0.0
168880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,622.0,444.0,1748.0,708.0,414.0,110.0,60.0
169119,0.0,0.0,0.0,2932.0,1952.0,1618.0,2442.0,2906.0,2826.0,2762.0,2902.0,2642.0,598.0,476.0,810.0,2160.0
169253,0.0,0.0,0.0,0.0,1212.0,916.0,956.0,1736.0,460.0,456.0,1632.0,2814.0,2424.0,3334.0,4134.0,2504.0
169351,0.0,0.0,0.0,0.0,172.0,360.0,528.0,784.0,236.0,220.0,264.0,288.0,318.0,718.0,0.0,0.0
169681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,988.0,1904.0,2412.0
170220,0.0,0.0,0.0,800.0,2004.0,2266.0,2432.0,2680.0,2434.0,3354.0,1888.0,2692.0,5558.0,3686.0,3866.0,13106.0
170952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,710.0,520.0
171021,47310.0,14106.0,12310.0,16876.0,18256.0,12788.0,8278.0,14372.0,13858.0,5752.0,8266.0,9588.0,9104.0,8054.0,11604.0,12564.0
171101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,52.0,624.0,248.0,990.0,1138.0,2146.0,5910.0
171272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7694.0,8620.0,9518.0,10704.0
171325,0.0,0.0,274.0,434.0,622.0,760.0,824.0,1166.0,1164.0,678.0,0.0,0.0,0.0,0.0,120.0,220.0
171469,8548.0,13708.0,11440.0,11260.0,11302.0,11164.0,7582.0,10268.0,8934.0,6590.0,6790.0,4666.0,6118.0,7350.0,6006.0,4960.0
171628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,282.0,72.0,140.0,512.0
172509,0.0,0.0,378.0,490.0,660.0,692.0,752.0,1138.0,1150.0,572.0,0.0,2192.0,2768.0,276.0,664.0,320.0
172894,1794.0,1940.0,1812.0,688.0,460.0,460.0,384.0,516.0,256.0,104.0,1492.0,2114.0,1266.0,2064.0,2742.0,2868.0
173061,40.0,72.0,120.0,0.0,32.0,112.0,0.0,0.0,0.0,128.0,168.0,172.0,0.0,0.0,0.0,0.0
173855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.0,1788.0,9682.0
173935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,292.0,0.0,0.0,0.0,0.0
174021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,228.0,204.0,1126.0,1914.0
174156,1422.0,1006.0,550.0,586.0,522.0,648.0,306.0,0.0,0.0,0.0,0.0,1396.0,1074.0,626.0,1168.0,1286.0
174254,242478.0,223360.0,205228.0,195122.0,158746.0,144970.0,114976.0,164824.0,118718.0,45912.0,51862.0,50696.0,49276.0,46342.0,55692.0,64036.0
174744,52778.0,56850.0,66854.0,61760.0,66456.0,69890.0,71816.0,79424.0,58070.0,37130.0,46308.0,48092.0,51520.0,45018.0,67122.0,55108.0
174824,0.0,0.0,722.0,2378.0,3158.0,3184.0,2818.0,3512.0,2612.0,2578.0,2992.0,2668.0,3244.0,3494.0,1364.0,1324.0
174860,11712.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054.0,22750.0,14542.0,15602.0,25844.0,33280.0,34352.0
174922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,490.0,2940.0,1184.0,2632.0,4498.0,10312.0,12194.0
175019,2236.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,2658.0,4394.0
175368,130.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,2600.0,6760.0,2120.0,220.0,608.0,364.0,0.0,0.0
175885,2320.0,398.0,348.0,372.0,382.0,254.0,74.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176212,0.0,0.0,0.0,1338.0,2054.0,3574.0,5076.0,5540.0,7220.0,7680.0,9130.0,11362.0,6014.0,3828.0,3746.0,0.0
